Latitude,Longitude,Jan-81,Feb-81,Mar-81,Apr-81,May-81,Jun-81,Jul-81,Aug-81,Sep-81,Oct-81,Nov-81,Dec-81,Jan-82,Feb-82,Mar-82,Apr-82,May-82,Jun-82,Jul-82,Aug-82,Sep-82,Oct-82,Nov-82,Dec-82,Jan-83,Feb-83,Mar-83,Apr-83,May-83,Jun-83,Jul-83,Aug-83,Sep-83,Oct-83,Nov-83,Dec-83,Jan-84,Feb-84,Mar-84,Apr-84,May-84,Jun-84,Jul-84,Aug-84,Sep-84,Oct-84,Nov-84,Dec-84,Jan-85,Feb-85,Mar-85,Apr-85,May-85,Jun-85,Jul-85,Aug-85,Sep-85,Oct-85,Nov-85,Dec-85,Jan-86,Feb-86,Mar-86,Apr-86,May-86,Jun-86,Jul-86,Aug-86,Sep-86,Oct-86,Nov-86,Dec-86,Jan-87,Feb-87,Mar-87,Apr-87,May-87,Jun-87,Jul-87,Aug-87,Sep-87,Oct-87,Nov-87,Dec-87,Jan-88,Feb-88,Mar-88,Apr-88,May-88,Jun-88,Jul-88,Aug-88,Sep-88,Oct-88,Nov-88,Dec-88,Jan-89,Feb-89,Mar-89,Apr-89,May-89,Jun-89,Jul-89,Aug-89,Sep-89,Oct-89,Nov-89,Dec-89,Jan-90,Feb-90,Mar-90,Apr-90,May-90,Jun-90,Jul-90,Aug-90,Sep-90,Oct-90,Nov-90,Dec-90,Jan-91,Feb-91,Mar-91,Apr-91,May-91,Jun-91,Jul-91,Aug-91,Sep-91,Oct-91,Nov-91,Dec-91,Jan-92,Feb-92,Mar-92,Apr-92,May-92,Jun-92,Jul-92,Aug-92,Sep-92,Oct-92,Nov-92,Dec-92,Jan-93,Feb-93,Mar-93,Apr-93,May-93,Jun-93,Jul-93,Aug-93,Sep-93,Oct-93,Nov-93,Dec-93,Jan-94,Feb-94,Mar-94,Apr-94,May-94,Jun-94,Jul-94,Aug-94,Sep-94,Oct-94,Nov-94,Dec-94,Jan-95,Feb-95,Mar-95,Apr-95,May-95,Jun-95,Jul-95,Aug-95,Sep-95,Oct-95,Nov-95,Dec-95,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sep-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sep-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25
29,79,55696.945,56113.156,56248.105,56859.918,57074.773,57101.05,57254.215,57272.867,57325.758,57009.547,56436.11,56248.598,56053.47,55681.914,56105.38,56625.008,56963.145,57076.39,57252.832,57288.93,57231.418,57008.266,56650.383,56318.754,55953.902,55634.973,56136.066,56454.684,57008.453,57134.434,57303.965,57448.594,57362.414,56935.633,56818.18,56142.773,55576.965,55694.566,56679.117,56661.566,57234.59,57114.336,57132.66,57283.83,57126.42,57036.316,56658.727,56189.76,55789.156,55905.785,56621.125,56711.83,56956.17,56957.465,57212.246,57319.805,57201.906,57036.492,56570.516,56476.457,56006.695,55883.105,56192.28,56684.93,56844.043,57106.535,57265.06,57323.684,57282.61,56983.297,56772.812,56199.098,56240.77,56229.22,56415.766,56778.035,57033.887,57249.164,57274.98,57361.29,57430.797,57116.832,57081.645,57038.945,56245.004,56212.637,56208.793,56993.34,57145.13,57203.137,57344.805,57309.77,57362.918,56984.383,56738.316,56579.18,55858.152,55734.09,56258.375,56571.414,57059.57,57119.453,57278.13,57273.16,57270.285,57016.11,56675.29,56299.875,56524.12,55811.668,56091.33,56608.402,57069.883,57198.73,57187.785,57456.49,57349.07,56925.953,56852.207,56371.168,55791.277,56056.438,56472.766,56671.625,57168.49,57201.473,57273.85,57318.613,57336.066,56952.984,56646.258,56310.59,56305.83,55722.656,56399.133,56831.324,56906.715,57127.227,57218.56,57416.477,57300.92,57040.758,56920.75,56518.617,55913.19,56342.516,56056.395,56811.375,57168.24,57211.17,57258.39,57341.02,57280.734,57183.523,56980.797,56682.13,56001.242,55679.414,56636.273,56556.08,57138.59,57167.926,57251.47,57392.01,57388.266,57048.984,56707.555,56348.305,55683.56,55754.08,56234.055,56726.3,57155.08,57281.535,57203.223,57296.13,57274.016,57123.71,56675,56267.207,55825.957,56005.113,56430.066,56740.21,57011.78,57233.133,57225.145,57348.434,57252.32,57015.332,56753.496,56601,55791.918,55631.133,56339.047,56554.098,56821.57,57067.53,57282.56,57344.33,57374.348,56810.73,56511.926,56084.64,56032.867,56044.812,56211.516,56956.992,57322.457,57317.49,57359.703,57492.117,57527.055,57240.297,56898.254,56792.188,55870.125,56466.35,56383.95,57034.96,56995.453,57078.324,57171.332,57289.324,57384.664,57033.13,56862.5,56556.7,55958.816,55403.43,56029.367,56786.05,57197.555,57130.367,57206.953,57321.676,57198.082,57232.434,56723.902,56589.91,55974.383,56055.31,56188.785,56741.39,57034.18,57039.492,57316.77,57384.082,57261.152,57192.496,56978.2,56565.855,55888.676,56211.64,56490.133,56881.973,57100.598,57216.01,57222.85,57363.008,57207.203,56978.21,56790.1,56388.375,56341.49,56030.33,56388.562,56950.707,56886.63,57088.883,57360.96,57431.918,57363.344,57144.555,56862.453,56346.508,55893.3,56299.824,56848.418,56890.164,57070.6,57076.848,57196.586,57286.156,57482.246,56962.953,56770.11,56710.664,55760.176,55914.094,56509.266,56803.754,56902.094,57137.062,57280.414,57284.812,57432.465,57119.64,56695.06,56282.47,56328.223,56759.63,56321.51,56736.773,57217.754,57142.625,57323.953,57392.742,57420.883,57208.062,56667.664,56655.332,56354.605,55941.566,56514.516,57118.695,57079.88,57303.617,57246.586,57387.42,57257.14,57091.56,56909.562,56399.082,55694.426,55931.723,56466.04,56800.375,56862.402,57154.63,57238.207,57289.594,57219.332,57156.3,57125.652,56749.46,56505.82,56260.27,56521.6,56942.285,56988.625,57172.57,57270.773,57467.28,57415.74,57011.773,56828.383,56350.863,56442.28,56174.746,56893.344,57198.324,57133.688,57197.668,57468.29,57569.51,57403.504,56981.867,56914.953,56098.79,55832.965,55991.734,56474.32,56717.016,57127.37,57073.656,57293.445,57381.95,57285.227,57123.11,57068.297,56480.953,55431.27,55828.418,56337.656,56640.69,56986.73,57035.805,57238.83,57379.445,57401.965,56906.293,56519.63,56397.984,55959.004,56087.598,56633.332,56723.26,57064.98,57211.06,57279.34,57393.31,57319.27,57206.766,56766.348,56312.902,56127.188,55758.316,56381.168,56849.406,57062.184,57192.027,57336.645,57409.1,57362.08,57156.84,56902.836,56496.156,56102.242,56274.32,56519.164,56779.684,57187.266,57155.8,57333.76,57451.234,57451.52,57243.03,57013.23,56450.91,56090.55,56513.383,56697.36,56981.086,57130.41,57457.83,57391.08,57448.918,57407.84,57183.613,57048.918,57026.156,55955.23,56569.66,56314.254,56982.676,57151.082,57198.496,57389.188,57484.125,57478.535,57236.855,56773.445,56667.543,56246.953,56309.562,56534.223,56899.324,57155.51,57209.535,57297.06,57389.82,57444.21,56981.082,56940.55,56264.09,55903.934,55956.203,56330.6,57055.07,57088.176,57287.855,57308.76,57475.273,57578.74,57198.83,56933.54,56314.023,55777.887,56250.992,56275.348,56836.305,57102.625,57248.688,57444.2,57482.348,57521.406,57261.445,56809.62,56421.688,56361.68,56379.54,56623.05,56810.5,56983.535,57234.926,57430.3,57484.055,57564.348,57276.81,56859.65,56281.188,55793.367,55729.574,56915.176,57181.207,56990.688,57237.465,57575.67,57540.027,57417.965,57151.246,56917.293,56540.254,56159.72,56590.273,56435.586,56682.43,56978.41,57261.09,57578.973,57535.785,57584.133,57240.562,56920.03,56716.855,56174.227,56096.918,56580.15,56851.855,57283.863,57406.164,57489.734,57649.44,57589.81,57407.676,57101.14,56419.414,56465.613,56300.594,56613.406,57038.242,57122.777,57359.355,57431.516,57598.33,57621.523,57240.992,56976.13,56857.79
29,79.25,55692.195,56106.156,56240.855,56842.418,57060.023,57091.3,57250.715,57267.617,57321.508,57006.297,56428.11,56243.848,56054.97,55675.164,56101.88,56617.008,56959.645,57064.64,57246.832,57286.18,57225.918,57002.016,56641.633,56312.754,55940.402,55627.473,56130.566,56448.184,56995.953,57125.934,57303.465,57445.094,57356.164,56929.883,56806.93,56139.773,55574.715,55696.816,56668.367,56653.816,57219.59,57104.586,57127.16,57280.83,57123.67,57036.066,56648.477,56184.26,55783.656,55890.035,56612.625,56704.83,56943.67,56946.465,57208.996,57316.055,57197.656,57032.242,56561.516,56471.957,56004.695,55881.605,56187.78,56672.93,56828.293,57096.785,57261.81,57319.684,57278.86,56973.047,56765.062,56194.848,56235.77,56223.72,56405.766,56766.035,57026.637,57239.664,57267.98,57355.04,57422.047,57109.582,57072.645,57029.445,56239.754,56206.887,56201.793,56982.84,57127.88,57194.137,57341.305,57306.52,57359.418,56976.383,56729.816,56574.93,55850.652,55726.84,56252.875,56563.414,57050.82,57112.703,57274.63,57271.66,57268.785,57007.61,56666.54,56295.375,56516.62,55806.418,56082.08,56595.402,57057.633,57193.73,57183.535,57453.24,57345.82,56920.453,56849.457,56372.418,55783.027,56055.438,56466.766,56664.625,57157.74,57192.223,57267.6,57315.613,57332.316,56949.234,56639.508,56302.09,56298.58,55709.906,56393.883,56827.324,56895.215,57114.977,57214.56,57412.977,57297.17,57032.508,56908,56506.867,55905.19,56333.766,56050.645,56800.125,57152.74,57199.92,57257.89,57336.52,57279.234,57176.773,56970.547,56674.13,56000.242,55674.164,56624.773,56549.83,57126.59,57161.176,57249.97,57388.26,57389.016,57044.984,56696.555,56338.805,55679.06,55748.83,56233.305,56718.05,57150.08,57274.035,57199.223,57294.38,57271.766,57118.46,56666.75,56262.707,55820.707,56000.363,56420.566,56730.21,57004.28,57226.383,57220.645,57346.934,57247.32,57008.832,56746.496,56594.5,55786.918,55616.383,56331.547,56546.848,56815.57,57060.78,57277.81,57344.08,57369.098,56807.73,56509.926,56082.39,56027.367,56041.312,56201.516,56947.242,57312.957,57316.74,57353.953,57487.867,57525.805,57237.047,56896.254,56774.938,55868.625,56466.85,56376.7,57026.46,56985.453,57069.574,57166.332,57284.824,57382.164,57027.88,56854.5,56543.7,55948.816,55398.43,56020.617,56770.05,57182.305,57124.617,57204.953,57316.926,57194.082,57219.684,56716.902,56581.535,55967.133,56049.31,56183.785,56732.14,57016.43,57034.242,57313.52,57378.332,57259.402,57182.246,56971.45,56556.105,55883.426,56211.89,56480.633,56868.723,57081.598,57205.01,57215.85,57359.258,57205.953,56973.21,56783.35,56382.125,56336.49,56022.58,56376.562,56941.707,56875.13,57076.633,57357.96,57430.918,57360.844,57142.305,56855.703,56340.758,55887.55,56287.074,56836.668,56878.664,57055.6,57068.848,57190.336,57285.156,57478.746,56959.203,56757.86,56703.914,55758.676,55912.344,56502.266,56799.004,56893.094,57129.062,57277.914,57279.812,57432.215,57111.14,56688.06,56280.72,56325.723,56750.13,56317.01,56725.273,57203.504,57140.375,57321.453,57389.492,57418.133,57198.062,56661.164,56650.582,56348.605,55935.066,56507.766,57106.695,57071.63,57293.617,57240.836,57383.17,57257.89,57089.81,56897.312,56395.582,55691.426,55920.973,56455.54,56792.875,56852.652,57149.13,57233.957,57287.844,57217.082,57145.05,57117.402,56742.71,56503.07,56253.77,56512.35,56935.285,56974.875,57165.57,57267.273,57462.53,57409.74,57009.023,56823.883,56345.363,56436.78,56168.246,56882.344,57188.074,57119.438,57191.168,57465.29,57566.76,57402.504,56977.117,56909.953,56094.664,55822.465,55990.734,56463.57,56710.516,57112.12,57064.656,57290.195,57379.45,57282.227,57116.11,57055.047,56475.453,55425.77,55825.418,56327.406,56633.19,56976.73,57030.805,57234.33,57378.195,57399.965,56901.043,56512.63,56391.734,55952.754,56088.348,56626.332,56716.76,57053.48,57206.06,57275.59,57390.56,57316.52,57200.016,56761.348,56304.652,56127.188,55759.066,56375.918,56840.156,57055.184,57183.277,57334.645,57404.6,57356.58,57150.59,56895.586,56493.906,56095.242,56267.57,56516.164,56767.934,57176.516,57152.8,57332.01,57447.234,57451.27,57235.78,57007.73,56438.66,56078.3,56507.633,56691.36,56973.836,57114.16,57449.58,57388.83,57448.668,57406.34,57175.613,57040.418,57015.156,55952.48,56564.16,56304.754,56968.926,57138.582,57192.246,57385.188,57480.375,57478.035,57228.605,56766.945,56669.043,56238.953,56303.312,56524.223,56886.574,57143.76,57202.535,57294.56,57386.32,57445.46,56973.832,56930.3,56254.34,55898.434,55954.703,56325.35,57043.82,57080.426,57280.105,57303.76,57474.773,57574.74,57196.58,56933.79,56306.773,55774.137,56241.242,56274.348,56825.305,57090.625,57244.188,57440.7,57480.598,57518.406,57258.695,56805.12,56416.938,56355.68,56370.54,56610.55,56799.75,56977.035,57232.426,57428.55,57482.805,57562.598,57272.81,56853.65,56275.938,55786.617,55716.074,56903.426,57169.457,56978.688,57233.965,57572.92,57539.277,57417.715,57145.996,56909.043,56533.754,56159.22,56576.273,56431.086,56677.18,56967.66,57257.09,57577.723,57531.285,57581.633,57233.312,56917.78,56709.105,56163.227,56090.168,56573.65,56847.855,57269.363,57400.914,57485.234,57647.94,57588.31,57400.176,57088.14,56416.664,56464.363,56292.594,56605.656,57025.492,57114.777,57353.855,57428.766,57596.58,57617.523,57239.742,56969.63,56851.79
29,79.5,55692.195,56104.656,56237.855,56828.918,57048.773,57086.05,57249.965,57266.117,57321.008,57008.547,56424.86,56243.848,56061.72,55673.414,56102.88,56613.258,56960.145,57056.89,57244.582,57286.18,57224.168,56999.766,56637.133,56312.004,55931.652,55624.723,56130.316,56445.684,56986.953,57121.184,57306.215,57445.094,57353.414,56928.633,56799.43,56142.023,55578.715,55706.566,56661.617,56650.566,57207.59,57098.586,57124.91,57280.58,57124.67,57041.066,56642.227,56184.76,55782.78,55878.535,56609.375,56702.08,56935.42,56939.215,57208.496,57314.805,57197.156,57031.742,56556.516,56471.957,56008.195,55885.105,56188.53,56664.43,56817.043,57091.035,57261.81,57319.434,57278.36,56966.797,56762.062,56195.598,56235.52,56222.97,56400.016,56758.035,57023.387,57233.414,57264.73,57352.04,57417.047,57107.082,57067.895,57023.695,56239.754,56205.887,56199.793,56976.59,57114.13,57189.387,57340.555,57306.27,57359.168,56972.383,56725.816,56574.43,55848.402,55725.84,56252.625,56560.414,57046.32,57109.453,57274.63,57272.91,57271.285,57003.36,56661.29,56294.875,56514.62,55805.918,56077.58,56586.652,57048.883,57192.48,57182.035,57452.74,57345.82,56919.453,56851.957,56378.168,55780.027,56061.188,56465.516,56661.875,57150.74,57186.973,57265.1,57316.113,57332.316,56949.984,56637.258,56297.34,56295.83,55702.406,56394.883,56828.324,56887.465,57106.227,57213.56,57412.477,57296.92,57028.258,56899.75,56498.617,55901.94,56329.016,56049.645,56792.875,57140.49,57192.42,57260.39,57335.77,57281.234,57174.273,56964.547,56670.63,56004.992,55675.414,56617.773,56548.08,57118.34,57158.426,57251.47,57387.51,57393.016,57045.734,56689.055,56334.055,55679.81,55748.33,56238.305,56714.05,57149.58,57270.285,57197.723,57295.38,57273.766,57117.96,56663,56263.207,55820.957,55999.613,56415.566,56724.96,57000.78,57223.133,57219.645,57347.684,57245.82,57007.332,56744.496,56593,55786.168,55607.133,56329.047,56543.598,56813.57,57058.03,57276.06,57347.08,57366.848,56809.23,56512.676,56085.39,56026.617,56042.812,56195.516,56941.742,57307.707,57319.99,57351.203,57486.867,57527.805,57237.797,56899.254,56761.188,55872.375,56472.1,56375.95,57022.21,56979.703,57064.824,57164.582,57283.074,57382.914,57027.13,56850.75,56534.95,55943.066,55398.93,56017.117,56758.55,57170.555,57122.367,57205.703,57314.926,57193.082,57210.434,56714.402,56577.41,55965.633,56049.06,56183.785,56727.14,57002.43,57032.492,57313.02,57376.082,57261.902,57175.746,56968.95,56550.105,55883.676,56217.39,56475.883,56858.973,57065.598,57197.76,57212.85,57358.758,57208.953,56972.96,56781.35,56380.375,56335.74,56018.83,56368.812,56936.457,56867.88,57068.133,57358.46,57432.418,57361.594,57144.555,56853.453,56339.508,55886.05,56278.824,56830.168,56871.414,57044.1,57064.598,57187.586,57287.156,57478.746,56959.453,56749.86,56700.914,55762.676,55916.344,56500.016,56798.754,56888.594,57124.812,57278.914,57277.812,57435.965,57106.39,56686.06,56284.47,56329.223,56744.88,56317.26,56718.273,57193.254,57142.125,57321.953,57389.242,57419.383,57192.312,56658.914,56651.082,56347.355,55932.566,56506.266,57098.445,57067.63,57287.117,57237.836,57381.67,57261.89,57093.31,56889.062,56397.832,55694.426,55916.223,56450.04,56789.375,56846.652,57147.13,57232.207,57289.094,57218.332,57137.55,57114.152,56740.21,56505.82,56253.52,56507.35,56932.785,56964.875,57161.82,57267.273,57461.28,57407.24,57012.273,56824.133,56344.863,56436.28,56166.496,56875.094,57182.074,57108.938,57188.668,57465.54,57567.26,57404.504,56976.867,56909.453,56095.79,55816.59,55994.734,56457.57,56708.516,57100.62,57059.156,57289.945,57380.2,57282.227,57112.86,57045.047,56474.703,55426.27,55828.668,56322.906,56629.69,56970.48,57030.055,57233.08,57379.945,57401.465,56900.543,56510.63,56390.484,55952.254,56094.848,56623.582,56714.51,57045.48,57204.56,57275.09,57390.31,57317.27,57197.266,56761.098,56301.402,56131.938,55766.316,56374.918,56834.656,57052.184,57178.277,57335.645,57403.35,57354.33,57148.34,56893.336,56497.156,56093.242,56265.07,56518.164,56760.184,57169.766,57153.55,57333.01,57446.984,57454.52,57232.78,57006.98,56431.91,56070.05,56507.633,56689.86,56970.836,57101.16,57444.83,57389.83,57451.418,57408.09,57172.113,57036.668,57008.156,55954.73,56563.66,56300.254,56958.926,57130.082,57189.996,57383.938,57479.375,57481.285,57223.605,56765.195,56676.793,56235.453,56302.562,56518.973,56878.074,57136.01,57199.035,57295.31,57385.82,57450.71,56970.832,56924.55,56249.09,55897.434,55958.203,56325.6,57036.07,57076.926,57276.855,57302.01,57477.273,57573.74,57198.83,56939.54,56304.273,55776.137,56236.742,56278.098,56818.305,57082.375,57243.688,57440.2,57481.348,57519.156,57260.445,56806.12,56417.938,56354.68,56366.04,56602.3,56793.75,56974.785,57233.426,57430.05,57484.805,57563.848,57273.31,56852.15,56275.438,55784.117,55707.074,56896.676,57161.957,56970.938,57234.715,57573.42,57541.527,57420.715,57144.496,56905.293,56532.504,56164.72,56566.523,56430.836,56676.68,56960.66,57256.59,57579.723,57530.785,57582.633,57230.062,56920.03,56706.105,56155.727,56088.668,56572.4,56848.355,57258.863,57399.914,57483.984,57649.19,57590.56,57396.426,57078.89,56420.164,56469.613,56289.344,56602.656,57016.992,57110.277,57351.605,57428.766,57597.58,57616.523,57242.492,56968.13,56850.04
29,79.75,55692.945,56102.156,56235.605,56816.668,57040.273,57082.8,57250.215,57265.117,57322.258,57010.547,56421.36,56243.348,56067.47,55669.414,56103.63,56610.008,56962.145,57051.64,57243.332,57287.18,57223.668,56999.016,56631.883,56307.254,55921.652,55620.973,56128.566,56443.684,56979.953,57118.184,57309.465,57445.594,57352.664,56928.133,56792.18,56142.773,55580.215,55714.066,56655.117,56648.316,57196.84,57094.086,57123.41,57281.08,57126.67,57046.566,56636.227,56180.76,55780.906,55864.535,56602.375,56699.33,56928.92,56933.965,57208.746,57314.305,57197.906,57031.742,56550.516,56469.457,56009.445,55888.605,56187.78,56656.18,56807.793,57086.285,57262.81,57319.934,57278.61,56961.297,56758.312,56195.848,56234.02,56222.72,56395.266,56751.285,57021.887,57228.664,57262.73,57350.04,57413.047,57104.582,57062.645,57016.195,56238.004,56204.387,56196.793,56971.84,57102.63,57186.387,57340.555,57307.27,57360.418,56969.633,56723.316,56573.43,55840.152,55719.59,56251.125,56554.914,57043.32,57108.203,57275.13,57274.91,57275.035,57000.86,56656.04,56294.125,56508.12,55805.418,56073.83,56577.902,57042.383,57192.73,57181.785,57452.74,57346.32,56919.453,56853.957,56382.418,55775.527,56065.188,56464.016,56659.375,57144.49,57183.723,57263.6,57317.363,57333.566,56951.484,56634.008,56291.84,56290.58,55692.406,56390.883,56829.324,56881.215,57099.477,57213.56,57412.227,57297.42,57025.008,56891.25,56490.117,55894.44,56324.016,56047.395,56787.125,57130.24,57186.67,57263.39,57336.02,57283.734,57172.023,56957.797,56666.13,56008.242,55674.664,56609.773,56547.58,57112.59,57156.426,57252.72,57387.01,57397.266,57046.734,56683.055,56326.805,55680.06,55747.33,56242.805,56710.8,57151.83,57268.035,57197.473,57296.88,57277.016,57117.96,56659.5,56261.707,55817.207,55997.863,56409.566,56721.46,56998.28,57221.133,57219.395,57349.184,57245.32,57006.582,56740.496,56589.5,55784.418,55595.383,56325.797,56542.348,56813.32,57056.78,57274.56,57350.58,57365.598,56811.73,56514.676,56086.64,56022.617,56042.812,56188.766,56937.242,57303.957,57323.99,57349.203,57486.617,57530.805,57239.047,56902.254,56746.438,55874.875,56477.85,56372.7,57017.96,56975.203,57062.074,57163.332,57281.824,57384.414,57027.13,56846.75,56525.45,55935.816,55398.93,56013.367,56747.8,57161.555,57121.367,57206.953,57313.676,57193.332,57201.934,56710.652,56570.91,55960.383,56046.06,56184.285,56723.14,56991.18,57032.242,57312.77,57375.082,57265.902,57169.746,56965.95,56543.355,55882.926,56221.14,56470.883,56850.723,57051.598,57192.26,57210.85,57358.508,57212.953,56973.71,56779.35,56377.375,56332.49,56014.33,56360.812,56932.457,56861.63,57061.883,57359.21,57434.668,57363.344,57147.805,56849.953,56337.508,55884.05,56269.074,56822.918,56864.414,57034.35,57061.598,57185.836,57289.906,57479.746,56960.953,56741.86,56695.914,55765.176,55917.594,56497.516,56798.254,56884.094,57122.062,57280.664,57276.562,57440.715,57102.39,56682.56,56287.22,56327.973,56738.38,56317.51,56712.523,57185.504,57145.625,57323.453,57389.992,57421.383,57187.812,56655.664,56647.832,56341.355,55929.316,56503.516,57091.945,57065.63,57281.617,57235.586,57380.92,57266.39,57097.31,56881.062,56397.332,55694.926,55909.973,56444.54,56786.625,56843.402,57146.38,57231.457,57291.094,57221.082,57131.3,57109.652,56735.71,56504.82,56250.77,56502.35,56930.285,56956.625,57159.57,57268.273,57461.03,57406.24,57016.023,56823.133,56342.863,56434.78,56162.996,56867.594,57176.324,57099.688,57187.918,57466.79,57568.26,57406.754,56977.617,56907.703,56095.414,55807.215,55997.234,56450.82,56707.266,57091.87,57055.656,57290.695,57381.2,57282.977,57110.36,57034.797,56470.453,55426.52,55828.168,56316.406,56627.19,56966.23,57030.555,57232.58,57381.945,57403.715,56901.293,56507.63,56385.984,55949.004,56100.598,56621.082,56712.26,57038.98,57204.31,57274.84,57390.81,57319.27,57195.016,56761.098,56294.902,56134.938,55771.566,56373.168,56830.156,57050.434,57175.027,57337.395,57402.85,57353.33,57147.09,56889.586,56497.906,56090.992,56262.57,56520.914,56753.684,57164.266,57155.55,57334.51,57447.234,57458.02,57230.78,57005.48,56422.66,56060.8,56503.883,56688.11,56967.336,57090.41,57441.08,57391.33,57454.668,57410.84,57168.863,57032.418,56999.656,55955.98,56559.66,56295.754,56950.676,57123.582,57189.246,57383.438,57479.125,57485.285,57219.105,56762.695,56683.043,56228.703,56300.312,56514.223,56871.074,57129.51,57197.535,57296.56,57386.32,57456.96,56968.832,56917.8,56242.84,55896.934,55960.203,56324.85,57029.82,57074.676,57274.855,57301.76,57480.273,57573.49,57201.08,56944.29,56300.023,55776.637,56230.992,56281.848,56812.305,57076.125,57243.938,57440.45,57482.598,57520.906,57262.445,56806.12,56415.438,56350.18,56361.79,56594.55,56788.75,56974.035,57235.426,57432.3,57487.555,57566.098,57274.81,56848.65,56274.188,55780.617,55696.824,56891.176,57155.707,56965.938,57236.715,57574.67,57544.777,57424.715,57143.496,56900.793,56528.504,56167.97,56554.023,56431.586,56677.43,56954.91,57257.34,57582.223,57531.285,57584.383,57227.812,56923.03,56701.855,56147.727,56085.168,56570.9,56848.105,57250.863,57400.164,57483.984,57650.94,57594.06,57393.676,57068.64,56420.664,56470.113,56282.594,56597.406,57010.242,57107.777,57350.105,57429.766,57599.33,57617.273,57245.992,56964.88,56847.04
