valid_time,latitude,longitude,r
1982-01-01 00:00:00,33.0,80.5,51.82666
1982-01-01 00:00:00,33.0,80.75,46.93994
1982-01-01 00:00:00,33.0,81.0,48.75049
1982-01-01 00:00:00,32.75,72.5,36.553223
1982-01-01 00:00:00,32.75,72.75,36.87744
1982-01-01 00:00:00,32.75,73.0,37.06494
1982-01-01 00:00:00,32.75,73.25,37.78369
1982-01-01 00:00:00,32.75,73.5,38.049316
1982-01-01 00:00:00,32.75,73.75,38.22119
1982-01-01 00:00:00,32.75,74.0,39.203613
1982-01-01 00:00:00,32.75,74.25,40.486816
1982-01-01 00:00:00,32.75,74.5,42.01416
1982-01-01 00:00:00,32.75,74.75,42.99463
1982-01-01 00:00:00,32.75,75.0,43.70752
1982-01-01 00:00:00,32.75,75.25,44.99463
1982-01-01 00:00:00,32.75,75.5,46.992676
1982-01-01 00:00:00,32.75,75.75,50.62549
1982-01-01 00:00:00,32.75,76.0,52.705566
1982-01-01 00:00:00,32.75,76.25,52.279785
1982-01-01 00:00:00,32.75,76.5,54.773926
1982-01-01 00:00:00,32.75,76.75,58.898926
1982-01-01 00:00:00,32.75,77.0,63.05713
1982-01-01 00:00:00,32.75,77.25,67.15674
1982-01-01 00:00:00,32.75,77.5,64.26807
1982-01-01 00:00:00,32.75,77.75,59.486816
1982-01-01 00:00:00,32.75,78.0,61.131348
1982-01-01 00:00:00,32.75,78.25,61.541504
1982-01-01 00:00:00,32.75,78.5,61.416504
1982-01-01 00:00:00,32.75,78.75,63.203613
1982-01-01 00:00:00,32.75,79.0,59.041504
1982-01-01 00:00:00,32.75,79.25,56.521973
1982-01-01 00:00:00,32.75,79.5,60.45166
1982-01-01 00:00:00,32.75,79.75,60.32666
1982-01-01 00:00:00,32.75,80.0,59.498535
1982-01-01 00:00:00,32.75,80.25,59.73877
1982-01-01 00:00:00,32.75,80.5,54.412598
1982-01-01 00:00:00,32.75,80.75,51.54541
1982-01-01 00:00:00,32.75,81.0,53.18213
1982-01-01 00:00:00,32.5,72.5,34.91455
1982-01-01 00:00:00,32.5,72.75,34.398926
1982-01-01 00:00:00,32.5,73.0,34.902832
1982-01-01 00:00:00,32.5,73.25,35.734863
1982-01-01 00:00:00,32.5,73.5,36.08252
1982-01-01 00:00:00,32.5,73.75,37.186035
1982-01-01 00:00:00,32.5,74.0,38.098145
1982-01-01 00:00:00,32.5,74.25,38.691895
1982-01-01 00:00:00,32.5,74.5,40.324707
1982-01-01 00:00:00,32.5,74.75,41.123535
1982-01-01 00:00:00,32.5,75.0,41.885254
1982-01-01 00:00:00,32.5,75.25,43.646973
1982-01-01 00:00:00,32.5,75.5,44.621582
1982-01-01 00:00:00,32.5,75.75,46.941895
1982-01-01 00:00:00,32.5,76.0,48.90869
1982-01-01 00:00:00,32.5,76.25,48.6333
1982-01-01 00:00:00,32.5,76.5,52.949707
1982-01-01 00:00:00,32.5,76.75,60.453613
1982-01-01 00:00:00,32.5,77.0,64.89307
1982-01-01 00:00:00,32.5,77.25,66.68799
1982-01-01 00:00:00,32.5,77.5,63.742676
1982-01-01 00:00:00,32.5,77.75,59.896973
1982-01-01 00:00:00,32.5,78.0,61.822754
1982-01-01 00:00:00,32.5,78.25,63.93994
1982-01-01 00:00:00,32.5,78.5,63.697754
1982-01-01 00:00:00,32.5,78.75,62.318848
1982-01-01 00:00:00,32.5,79.0,59.117676
1982-01-01 00:00:00,32.5,79.25,60.273926
1982-01-01 00:00:00,32.5,79.5,62.961426
1982-01-01 00:00:00,32.5,79.75,59.15088
1982-01-01 00:00:00,32.5,80.0,55.811035
1982-01-01 00:00:00,32.5,80.25,55.11963
1982-01-01 00:00:00,32.5,80.5,52.818848
1982-01-01 00:00:00,32.5,80.75,53.041504
1982-01-01 00:00:00,32.5,81.0,53.654785
1982-01-01 00:00:00,32.25,72.5,33.70166
1982-01-01 00:00:00,32.25,72.75,33.549316
1982-01-01 00:00:00,32.25,73.0,34.15869
1982-01-01 00:00:00,32.25,73.25,35.109863
1982-01-01 00:00:00,32.25,73.5,35.230957
1982-01-01 00:00:00,32.25,73.75,36.148926
1982-01-01 00:00:00,32.25,74.0,36.949707
1982-01-01 00:00:00,32.25,74.25,37.234863
1982-01-01 00:00:00,32.25,74.5,38.592285
1982-01-01 00:00:00,32.25,74.75,39.086426
1982-01-01 00:00:00,32.25,75.0,39.824707
1982-01-01 00:00:00,32.25,75.25,41.961426
1982-01-01 00:00:00,32.25,75.5,42.555176
1982-01-01 00:00:00,32.25,75.75,44.168457
1982-01-01 00:00:00,32.25,76.0,46.3208
1982-01-01 00:00:00,32.25,76.25,45.643066
1982-01-01 00:00:00,32.25,76.5,49.178223
1982-01-01 00:00:00,32.25,76.75,57.537598
1982-01-01 00:00:00,32.25,77.0,61.652832
1982-01-01 00:00:00,32.25,77.25,61.455566
1982-01-01 00:00:00,32.25,77.5,60.348145
1982-01-01 00:00:00,32.25,77.75,60.1333
1982-01-01 00:00:00,32.25,78.0,62.21338
1982-01-01 00:00:00,32.25,78.25,63.71924
1982-01-01 00:00:00,32.25,78.5,62.51416
1982-01-01 00:00:00,32.25,78.75,59.012207
1982-01-01 00:00:00,32.25,79.0,57.23291
1982-01-01 00:00:00,32.25,79.25,61.02588
1982-01-01 00:00:00,32.25,79.5,62.646973
1982-01-01 00:00:00,32.25,79.75,57.90869
1982-01-01 00:00:00,32.25,80.0,54.86963
1982-01-01 00:00:00,32.25,80.25,54.09619
1982-01-01 00:00:00,32.25,80.5,52.93994
1982-01-01 00:00:00,32.25,80.75,52.953613
1982-01-01 00:00:00,32.25,81.0,51.64502
1982-01-01 00:00:00,32.0,72.5,32.754395
1982-01-01 00:00:00,32.0,72.75,33.035645
1982-01-01 00:00:00,32.0,73.0,33.39502
1982-01-01 00:00:00,32.0,73.25,34.256348
1982-01-01 00:00:00,32.0,73.5,34.387207
1982-01-01 00:00:00,32.0,73.75,34.898926
1982-01-01 00:00:00,32.0,74.0,35.60205
1982-01-01 00:00:00,32.0,74.25,35.904785
1982-01-01 00:00:00,32.0,74.5,36.83838
1982-01-01 00:00:00,32.0,74.75,37.01416
1982-01-01 00:00:00,32.0,75.0,37.523926
1982-01-01 00:00:00,32.0,75.25,39.59424
1982-01-01 00:00:00,32.0,75.5,40.393066
1982-01-01 00:00:00,32.0,75.75,41.60791
1982-01-01 00:00:00,32.0,76.0,43.70166
1982-01-01 00:00:00,32.0,76.25,43.541504
1982-01-01 00:00:00,32.0,76.5,45.197754
1982-01-01 00:00:00,32.0,76.75,50.02002
1982-01-01 00:00:00,32.0,77.0,52.455566
1982-01-01 00:00:00,32.0,77.25,53.016113
1982-01-01 00:00:00,32.0,77.5,55.373535
1982-01-01 00:00:00,32.0,77.75,59.600098
1982-01-01 00:00:00,32.0,78.0,62.93799
1982-01-01 00:00:00,32.0,78.25,62.666504
1982-01-01 00:00:00,32.0,78.5,59.355957
1982-01-01 00:00:00,32.0,78.75,55.373535
1982-01-01 00:00:00,32.0,79.0,54.811035
1982-01-01 00:00:00,32.0,79.25,57.973145
1982-01-01 00:00:00,32.0,79.5,57.992676
1982-01-01 00:00:00,32.0,79.75,55.621582
1982-01-01 00:00:00,32.0,80.0,56.543457
1982-01-01 00:00:00,32.0,80.25,57.518066
1982-01-01 00:00:00,32.0,80.5,56.262207
1982-01-01 00:00:00,32.0,80.75,53.855957
1982-01-01 00:00:00,32.0,81.0,49.86377
1982-01-01 00:00:00,31.75,72.5,31.80127
1982-01-01 00:00:00,31.75,72.75,32.109863
1982-01-01 00:00:00,31.75,73.0,32.21338
1982-01-01 00:00:00,31.75,73.25,32.930176
1982-01-01 00:00:00,31.75,73.5,33.342285
1982-01-01 00:00:00,31.75,73.75,33.793457
1982-01-01 00:00:00,31.75,74.0,34.26416
1982-01-01 00:00:00,31.75,74.25,34.342285
1982-01-01 00:00:00,31.75,74.5,35.035645
1982-01-01 00:00:00,31.75,74.75,35.479004
1982-01-01 00:00:00,31.75,75.0,35.637207
1982-01-01 00:00:00,31.75,75.25,36.736816
1982-01-01 00:00:00,31.75,75.5,37.621582
1982-01-01 00:00:00,31.75,75.75,38.381348
1982-01-01 00:00:00,31.75,76.0,39.83838
1982-01-01 00:00:00,31.75,76.25,41.56494
1982-01-01 00:00:00,31.75,76.5,43.6333
1982-01-01 00:00:00,31.75,76.75,45.279785
1982-01-01 00:00:00,31.75,77.0,46.816895
1982-01-01 00:00:00,31.75,77.25,49.193848
1982-01-01 00:00:00,31.75,77.5,51.904785
1982-01-01 00:00:00,31.75,77.75,55.86963
1982-01-01 00:00:00,31.75,78.0,59.209473
1982-01-01 00:00:00,31.75,78.25,58.2583
1982-01-01 00:00:00,31.75,78.5,55.746582
1982-01-01 00:00:00,31.75,78.75,55.16455
1982-01-01 00:00:00,31.75,79.0,55.822754
1982-01-01 00:00:00,31.75,79.25,55.385254
1982-01-01 00:00:00,31.75,79.5,53.043457
1982-01-01 00:00:00,31.75,79.75,52.8833
1982-01-01 00:00:00,31.75,80.0,55.6333
1982-01-01 00:00:00,31.75,80.25,57.18213
1982-01-01 00:00:00,31.75,80.5,58.223145
1982-01-01 00:00:00,31.75,80.75,57.8833
1982-01-01 00:00:00,31.75,81.0,53.350098
1982-01-01 00:00:00,31.5,72.5,31.021973
1982-01-01 00:00:00,31.5,72.75,31.42041
1982-01-01 00:00:00,31.5,73.0,31.641113
1982-01-01 00:00:00,31.5,73.25,32.092285
1982-01-01 00:00:00,31.5,73.5,32.336426
1982-01-01 00:00:00,31.5,73.75,32.711426
1982-01-01 00:00:00,31.5,74.0,33.08838
1982-01-01 00:00:00,31.5,74.25,32.984863
1982-01-01 00:00:00,31.5,74.5,33.293457
1982-01-01 00:00:00,31.5,74.75,33.881348
1982-01-01 00:00:00,31.5,75.0,34.184082
1982-01-01 00:00:00,31.5,75.25,34.74463
1982-01-01 00:00:00,31.5,75.5,35.668457
1982-01-01 00:00:00,31.5,75.75,36.30713
1982-01-01 00:00:00,31.5,76.0,36.754395
1982-01-01 00:00:00,31.5,76.25,38.674316
1982-01-01 00:00:00,31.5,76.5,41.03955
1982-01-01 00:00:00,31.5,76.75,41.486816
1982-01-01 00:00:00,31.5,77.0,43.061035
1982-01-01 00:00:00,31.5,77.25,46.510254
1982-01-01 00:00:00,31.5,77.5,48.30127
1982-01-01 00:00:00,31.5,77.75,50.371582
1982-01-01 00:00:00,31.5,78.0,53.268066
1982-01-01 00:00:00,31.5,78.25,54.0708
1982-01-01 00:00:00,31.5,78.5,55.184082
1982-01-01 00:00:00,31.5,78.75,57.371582
1982-01-01 00:00:00,31.5,79.0,56.617676
1982-01-01 00:00:00,31.5,79.25,52.273926
1982-01-01 00:00:00,31.5,79.5,48.791504
1982-01-01 00:00:00,31.5,79.75,50.14502
1982-01-01 00:00:00,31.5,80.0,52.629395
1982-01-01 00:00:00,31.5,80.25,53.371582
1982-01-01 00:00:00,31.5,80.5,57.322754
1982-01-01 00:00:00,31.5,80.75,62.22705
1982-01-01 00:00:00,31.5,81.0,60.830566
1982-01-01 00:00:00,31.25,72.5,30.35205
1982-01-01 00:00:00,31.25,72.75,30.572754
1982-01-01 00:00:00,31.25,73.0,30.850098
1982-01-01 00:00:00,31.25,73.25,31.158691
1982-01-01 00:00:00,31.25,73.5,31.186035
1982-01-01 00:00:00,31.25,73.75,31.3833
1982-01-01 00:00:00,31.25,74.0,31.680176
1982-01-01 00:00:00,31.25,74.25,31.80127
1982-01-01 00:00:00,31.25,74.5,31.969238
1982-01-01 00:00:00,31.25,74.75,32.152832
1982-01-01 00:00:00,31.25,75.0,32.56299
1982-01-01 00:00:00,31.25,75.25,33.078613
1982-01-01 00:00:00,31.25,75.5,33.68994
1982-01-01 00:00:00,31.25,75.75,34.48291
1982-01-01 00:00:00,31.25,76.0,34.850098
1982-01-01 00:00:00,31.25,76.25,35.93994
1982-01-01 00:00:00,31.25,76.5,37.631348
1982-01-01 00:00:00,31.25,76.75,37.711426
1982-01-01 00:00:00,31.25,77.0,38.635254
1982-01-01 00:00:00,31.25,77.25,42.078613
1982-01-01 00:00:00,31.25,77.5,44.910645
1982-01-01 00:00:00,31.25,77.75,46.75244
1982-01-01 00:00:00,31.25,78.0,48.643066
1982-01-01 00:00:00,31.25,78.25,51.242676
1982-01-01 00:00:00,31.25,78.5,55.02588
1982-01-01 00:00:00,31.25,78.75,57.061035
1982-01-01 00:00:00,31.25,79.0,56.328613
1982-01-01 00:00:00,31.25,79.25,54.604004
1982-01-01 00:00:00,31.25,79.5,52.709473
1982-01-01 00:00:00,31.25,79.75,52.29541
1982-01-01 00:00:00,31.25,80.0,51.697754
1982-01-01 00:00:00,31.25,80.25,50.29541
1982-01-01 00:00:00,31.25,80.5,53.61963
1982-01-01 00:00:00,31.25,80.75,59.566895
1982-01-01 00:00:00,31.25,81.0,61.15869
1982-01-01 00:00:00,31.0,72.5,29.72705
1982-01-01 00:00:00,31.0,72.75,29.70166
1982-01-01 00:00:00,31.0,73.0,29.750488
1982-01-01 00:00:00,31.0,73.25,29.89502
1982-01-01 00:00:00,31.0,73.5,29.930176
1982-01-01 00:00:00,31.0,73.75,30.217285
1982-01-01 00:00:00,31.0,74.0,30.359863
1982-01-01 00:00:00,31.0,74.25,30.537598
1982-01-01 00:00:00,31.0,74.5,30.943848
1982-01-01 00:00:00,31.0,74.75,30.963379
1982-01-01 00:00:00,31.0,75.0,31.205566
1982-01-01 00:00:00,31.0,75.25,31.623535
1982-01-01 00:00:00,31.0,75.5,31.85791
1982-01-01 00:00:00,31.0,75.75,32.75049
1982-01-01 00:00:00,31.0,76.0,33.61963
1982-01-01 00:00:00,31.0,76.25,34.359863
1982-01-01 00:00:00,31.0,76.5,35.646973
1982-01-01 00:00:00,31.0,76.75,35.943848
1982-01-01 00:00:00,31.0,77.0,36.121582
1982-01-01 00:00:00,31.0,77.25,38.930176
1982-01-01 00:00:00,31.0,77.5,42.816895
1982-01-01 00:00:00,31.0,77.75,44.242676
1982-01-01 00:00:00,31.0,78.0,43.717285
1982-01-01 00:00:00,31.0,78.25,45.60205
1982-01-01 00:00:00,31.0,78.5,49.50049
1982-01-01 00:00:00,31.0,78.75,51.59619
1982-01-01 00:00:00,31.0,79.0,55.02002
1982-01-01 00:00:00,31.0,79.25,60.61377
1982-01-01 00:00:00,31.0,79.5,61.715332
1982-01-01 00:00:00,31.0,79.75,57.63916
1982-01-01 00:00:00,31.0,80.0,51.887207
1982-01-01 00:00:00,31.0,80.25,48.0083
1982-01-01 00:00:00,31.0,80.5,50.166504
1982-01-01 00:00:00,31.0,80.75,54.209473
1982-01-01 00:00:00,31.0,81.0,54.871582
1982-01-01 00:00:00,30.75,72.5,28.846191
1982-01-01 00:00:00,30.75,72.75,28.656738
1982-01-01 00:00:00,30.75,73.0,28.734863
1982-01-01 00:00:00,30.75,73.25,28.859863
1982-01-01 00:00:00,30.75,73.5,28.803223
1982-01-01 00:00:00,30.75,73.75,29.271973
1982-01-01 00:00:00,30.75,74.0,29.60205
1982-01-01 00:00:00,30.75,74.25,29.705566
1982-01-01 00:00:00,30.75,74.5,30.117676
1982-01-01 00:00:00,30.75,74.75,30.248535
1982-01-01 00:00:00,30.75,75.0,30.418457
1982-01-01 00:00:00,30.75,75.25,30.791504
1982-01-01 00:00:00,30.75,75.5,30.965332
1982-01-01 00:00:00,30.75,75.75,31.594238
1982-01-01 00:00:00,30.75,76.0,32.299316
1982-01-01 00:00:00,30.75,76.25,32.842285
1982-01-01 00:00:00,30.75,76.5,33.924316
1982-01-01 00:00:00,30.75,76.75,34.355957
1982-01-01 00:00:00,30.75,77.0,34.0708
1982-01-01 00:00:00,30.75,77.25,35.543457
1982-01-01 00:00:00,30.75,77.5,38.61963
1982-01-01 00:00:00,30.75,77.75,40.2583
1982-01-01 00:00:00,30.75,78.0,40.38916
1982-01-01 00:00:00,30.75,78.25,42.16455
1982-01-01 00:00:00,30.75,78.5,44.777832
1982-01-01 00:00:00,30.75,78.75,46.359863
1982-01-01 00:00:00,30.75,79.0,50.441895
1982-01-01 00:00:00,30.75,79.25,56.54541
1982-01-01 00:00:00,30.75,79.5,58.672363
1982-01-01 00:00:00,30.75,79.75,56.021973
1982-01-01 00:00:00,30.75,80.0,51.340332
1982-01-01 00:00:00,30.75,80.25,49.15869
1982-01-01 00:00:00,30.75,80.5,52.23291
1982-01-01 00:00:00,30.75,80.75,54.174316
1982-01-01 00:00:00,30.75,81.0,51.674316
1982-01-01 00:00:00,30.5,72.5,28.090332
1982-01-01 00:00:00,30.5,72.75,27.83252
1982-01-01 00:00:00,30.5,73.0,28.023926
1982-01-01 00:00:00,30.5,73.25,28.309082
1982-01-01 00:00:00,30.5,73.5,28.262207
1982-01-01 00:00:00,30.5,73.75,28.61377
1982-01-01 00:00:00,30.5,74.0,29.080566
1982-01-01 00:00:00,30.5,74.25,29.311035
1982-01-01 00:00:00,30.5,74.5,29.568848
1982-01-01 00:00:00,30.5,74.75,29.672363
1982-01-01 00:00:00,30.5,75.0,29.787598
1982-01-01 00:00:00,30.5,75.25,30.002441
1982-01-01 00:00:00,30.5,75.5,30.180176
1982-01-01 00:00:00,30.5,75.75,30.609863
1982-01-01 00:00:00,30.5,76.0,31.055176
1982-01-01 00:00:00,30.5,76.25,31.473145
1982-01-01 00:00:00,30.5,76.5,32.209473
1982-01-01 00:00:00,30.5,76.75,32.64502
1982-01-01 00:00:00,30.5,77.0,32.78174
1982-01-01 00:00:00,30.5,77.25,33.605957
1982-01-01 00:00:00,30.5,77.5,34.88916
1982-01-01 00:00:00,30.5,77.75,35.95752
1982-01-01 00:00:00,30.5,78.0,37.443848
1982-01-01 00:00:00,30.5,78.25,39.609863
1982-01-01 00:00:00,30.5,78.5,41.02588
1982-01-01 00:00:00,30.5,78.75,42.047363
1982-01-01 00:00:00,30.5,79.0,44.56494
1982-01-01 00:00:00,30.5,79.25,47.186035
1982-01-01 00:00:00,30.5,79.5,48.703613
1982-01-01 00:00:00,30.5,79.75,50.709473
1982-01-01 00:00:00,30.5,80.0,53.39502
1982-01-01 00:00:00,30.5,80.25,56.809082
1982-01-01 00:00:00,30.5,80.5,59.328613
1982-01-01 00:00:00,30.5,80.75,56.709473
1982-01-01 00:00:00,30.5,81.0,51.484863
1982-01-01 00:00:00,30.25,72.5,27.453613
1982-01-01 00:00:00,30.25,72.75,27.406738
1982-01-01 00:00:00,30.25,73.0,27.547363
1982-01-01 00:00:00,30.25,73.25,27.809082
1982-01-01 00:00:00,30.25,73.5,28.10205
1982-01-01 00:00:00,30.25,73.75,28.437988
1982-01-01 00:00:00,30.25,74.0,28.723145
1982-01-01 00:00:00,30.25,74.25,29.02002
1982-01-01 00:00:00,30.25,74.5,29.182129
1982-01-01 00:00:00,30.25,74.75,29.205566
1982-01-01 00:00:00,30.25,75.0,29.324707
1982-01-01 00:00:00,30.25,75.25,29.406738
1982-01-01 00:00:00,30.25,75.5,29.494629
1982-01-01 00:00:00,30.25,75.75,29.859863
1982-01-01 00:00:00,30.25,76.0,30.322754
1982-01-01 00:00:00,30.25,76.25,30.672363
1982-01-01 00:00:00,30.25,76.5,30.998535
1982-01-01 00:00:00,30.25,76.75,31.404785
1982-01-01 00:00:00,30.25,77.0,32.066895
1982-01-01 00:00:00,30.25,77.25,33.166504
1982-01-01 00:00:00,30.25,77.5,34.146973
1982-01-01 00:00:00,30.25,77.75,34.434082
1982-01-01 00:00:00,30.25,78.0,35.06299
1982-01-01 00:00:00,30.25,78.25,36.529785
1982-01-01 00:00:00,30.25,78.5,37.441895
1982-01-01 00:00:00,30.25,78.75,38.39502
1982-01-01 00:00:00,30.25,79.0,40.818848
1982-01-01 00:00:00,30.25,79.25,42.859863
1982-01-01 00:00:00,30.25,79.5,43.506348
1982-01-01 00:00:00,30.25,79.75,45.756348
1982-01-01 00:00:00,30.25,80.0,51.729004
1982-01-01 00:00:00,30.25,80.25,57.92041
1982-01-01 00:00:00,30.25,80.5,58.586426
1982-01-01 00:00:00,30.25,80.75,54.580566
1982-01-01 00:00:00,30.25,81.0,51.18799
1982-01-01 00:00:00,30.0,72.5,26.842285
1982-01-01 00:00:00,30.0,72.75,27.086426
1982-01-01 00:00:00,30.0,73.0,27.463379
1982-01-01 00:00:00,30.0,73.25,27.652832
1982-01-01 00:00:00,30.0,73.5,28.041504
1982-01-01 00:00:00,30.0,73.75,28.371582
1982-01-01 00:00:00,30.0,74.0,28.471191
1982-01-01 00:00:00,30.0,74.25,28.64502
1982-01-01 00:00:00,30.0,74.5,28.637207
1982-01-01 00:00:00,30.0,74.75,28.52002
1982-01-01 00:00:00,30.0,75.0,28.564941
1982-01-01 00:00:00,30.0,75.25,28.629395
1982-01-01 00:00:00,30.0,75.5,28.693848
1982-01-01 00:00:00,30.0,75.75,28.869629
1982-01-01 00:00:00,30.0,76.0,29.344238
1982-01-01 00:00:00,30.0,76.25,29.828613
1982-01-01 00:00:00,30.0,76.5,30.090332
1982-01-01 00:00:00,30.0,76.75,30.574707
1982-01-01 00:00:00,30.0,77.0,30.965332
1982-01-01 00:00:00,30.0,77.25,31.346191
1982-01-01 00:00:00,30.0,77.5,32.53955
1982-01-01 00:00:00,30.0,77.75,33.441895
1982-01-01 00:00:00,30.0,78.0,33.615723
1982-01-01 00:00:00,30.0,78.25,34.506348
1982-01-01 00:00:00,30.0,78.5,35.61377
1982-01-01 00:00:00,30.0,78.75,36.330566
1982-01-01 00:00:00,30.0,79.0,37.916504
1982-01-01 00:00:00,30.0,79.25,39.92041
1982-01-01 00:00:00,30.0,79.5,40.299316
1982-01-01 00:00:00,30.0,79.75,40.56299
1982-01-01 00:00:00,30.0,80.0,44.50049
1982-01-01 00:00:00,30.0,80.25,48.746582
1982-01-01 00:00:00,30.0,80.5,48.479004
1982-01-01 00:00:00,30.0,80.75,48.95166
1982-01-01 00:00:00,30.0,81.0,51.418457
1982-01-01 00:00:00,29.75,72.5,26.400879
1982-01-01 00:00:00,29.75,72.75,26.703613
1982-01-01 00:00:00,29.75,73.0,27.262207
1982-01-01 00:00:00,29.75,73.25,27.51416
1982-01-01 00:00:00,29.75,73.5,27.809082
1982-01-01 00:00:00,29.75,73.75,28.033691
1982-01-01 00:00:00,29.75,74.0,28.105957
1982-01-01 00:00:00,29.75,74.25,28.197754
1982-01-01 00:00:00,29.75,74.5,28.123535
1982-01-01 00:00:00,29.75,74.75,28.043457
1982-01-01 00:00:00,29.75,75.0,27.975098
1982-01-01 00:00:00,29.75,75.25,28.053223
1982-01-01 00:00:00,29.75,75.5,28.355957
1982-01-01 00:00:00,29.75,75.75,28.47705
1982-01-01 00:00:00,29.75,76.0,28.867676
1982-01-01 00:00:00,29.75,76.25,29.434082
1982-01-01 00:00:00,29.75,76.5,29.549316
1982-01-01 00:00:00,29.75,76.75,30.061035
1982-01-01 00:00:00,29.75,77.0,30.652832
1982-01-01 00:00:00,29.75,77.25,30.516113
1982-01-01 00:00:00,29.75,77.5,31.01416
1982-01-01 00:00:00,29.75,77.75,32.0708
1982-01-01 00:00:00,29.75,78.0,32.436035
1982-01-01 00:00:00,29.75,78.25,32.83838
1982-01-01 00:00:00,29.75,78.5,33.68994
1982-01-01 00:00:00,29.75,78.75,34.303223
1982-01-01 00:00:00,29.75,79.0,34.865723
1982-01-01 00:00:00,29.75,79.25,36.186035
1982-01-01 00:00:00,29.75,79.5,37.55127
1982-01-01 00:00:00,29.75,79.75,38.449707
1982-01-01 00:00:00,29.75,80.0,40.980957
1982-01-01 00:00:00,29.75,80.25,42.973145
1982-01-01 00:00:00,29.75,80.5,41.830566
1982-01-01 00:00:00,29.75,80.75,43.730957
1982-01-01 00:00:00,29.75,81.0,47.348145
1982-01-01 00:00:00,29.5,72.5,26.084473
1982-01-01 00:00:00,29.5,72.75,26.449707
1982-01-01 00:00:00,29.5,73.0,26.937988
1982-01-01 00:00:00,29.5,73.25,27.271973
1982-01-01 00:00:00,29.5,73.5,27.604004
1982-01-01 00:00:00,29.5,73.75,27.697754
1982-01-01 00:00:00,29.5,74.0,27.709473
1982-01-01 00:00:00,29.5,74.25,27.668457
1982-01-01 00:00:00,29.5,74.5,27.484863
1982-01-01 00:00:00,29.5,74.75,27.541504
1982-01-01 00:00:00,29.5,75.0,27.533691
1982-01-01 00:00:00,29.5,75.25,27.592285
1982-01-01 00:00:00,29.5,75.5,28.061035
1982-01-01 00:00:00,29.5,75.75,28.273926
1982-01-01 00:00:00,29.5,76.0,28.53955
1982-01-01 00:00:00,29.5,76.25,29.127441
1982-01-01 00:00:00,29.5,76.5,29.281738
1982-01-01 00:00:00,29.5,76.75,29.572754
1982-01-01 00:00:00,29.5,77.0,30.322754
1982-01-01 00:00:00,29.5,77.25,30.63916
1982-01-01 00:00:00,29.5,77.5,30.824707
1982-01-01 00:00:00,29.5,77.75,31.439941
1982-01-01 00:00:00,29.5,78.0,32.059082
1982-01-01 00:00:00,29.5,78.25,32.449707
1982-01-01 00:00:00,29.5,78.5,32.896973
1982-01-01 00:00:00,29.5,78.75,33.480957
1982-01-01 00:00:00,29.5,79.0,33.705566
1982-01-01 00:00:00,29.5,79.25,34.172363
1982-01-01 00:00:00,29.5,79.5,35.799316
1982-01-01 00:00:00,29.5,79.75,37.574707
1982-01-01 00:00:00,29.5,80.0,39.391113
1982-01-01 00:00:00,29.5,80.25,40.359863
1982-01-01 00:00:00,29.5,80.5,39.28174
1982-01-01 00:00:00,29.5,80.75,40.21924
1982-01-01 00:00:00,29.5,81.0,42.04541
1982-01-01 00:00:00,29.25,72.5,25.682129
1982-01-01 00:00:00,29.25,72.75,26.246582
1982-01-01 00:00:00,29.25,73.0,26.760254
1982-01-01 00:00:00,29.25,73.25,27.0708
1982-01-01 00:00:00,29.25,73.5,27.344238
1982-01-01 00:00:00,29.25,73.75,27.299316
1982-01-01 00:00:00,29.25,74.0,27.283691
1982-01-01 00:00:00,29.25,74.25,27.254395
1982-01-01 00:00:00,29.25,74.5,27.041504
1982-01-01 00:00:00,29.25,74.75,27.168457
1982-01-01 00:00:00,29.25,75.0,27.373535
1982-01-01 00:00:00,29.25,75.25,27.531738
1982-01-01 00:00:00,29.25,75.5,27.980957
1982-01-01 00:00:00,29.25,75.75,28.375488
1982-01-01 00:00:00,29.25,76.0,28.615723
1982-01-01 00:00:00,29.25,76.25,28.980957
1982-01-01 00:00:00,29.25,76.5,29.402832
1982-01-01 00:00:00,29.25,76.75,29.721191
1982-01-01 00:00:00,29.25,77.0,30.025879
1982-01-01 00:00:00,29.25,77.25,30.447754
1982-01-01 00:00:00,29.25,77.5,30.80127
1982-01-01 00:00:00,29.25,77.75,31.033691
1982-01-01 00:00:00,29.25,78.0,31.312988
1982-01-01 00:00:00,29.25,78.25,31.66455
1982-01-01 00:00:00,29.25,78.5,32.166504
1982-01-01 00:00:00,29.25,78.75,32.865723
1982-01-01 00:00:00,29.25,79.0,33.27002
1982-01-01 00:00:00,29.25,79.25,33.240723
1982-01-01 00:00:00,29.25,79.5,33.88916
1982-01-01 00:00:00,29.25,79.75,35.256348
1982-01-01 00:00:00,29.25,80.0,36.211426
1982-01-01 00:00:00,29.25,80.25,36.412598
1982-01-01 00:00:00,29.25,80.5,36.367676
1982-01-01 00:00:00,29.25,80.75,38.105957
1982-01-01 00:00:00,29.25,81.0,40.262207
1982-01-01 00:00:00,29.0,72.5,25.480957
1982-01-01 00:00:00,29.0,72.75,26.094238
1982-01-01 00:00:00,29.0,73.0,26.557129
1982-01-01 00:00:00,29.0,73.25,26.791504
1982-01-01 00:00:00,29.0,73.5,27.023926
1982-01-01 00:00:00,29.0,73.75,26.973145
1982-01-01 00:00:00,29.0,74.0,26.936035
1982-01-01 00:00:00,29.0,74.25,26.918457
1982-01-01 00:00:00,29.0,74.5,26.86377
